Id,Label,Colour,Tags,Title,URL,Community_Python,Degree,Betweenness,Modularity_Class_Gephi
RU2776474C1,RU2776474C1,current,similar-only,"Многофункциональный робототехнический комплекс для мониторинга технического состояния, окружающего пространства и проведения технического обслуживания крупногабаритного объекта в сооружении Российский",https://patenton.ru/patent/RU2776474C1,442,0.000127,0.0,395
RU2776512C1,RU2776512C1,current,similar-only,"УСТРОЙСТВО ТОРПЕДЫ, ПОЗВОЛЯЮЩЕЕ ПОДВОДНОЙ ЛОДКЕ СОЗДАВАТЬ ПОЛЫНЬЮ В ЛЕДОВОМ ПОКРОВЕ И ОПРЕДЕЛЯТЬ ЕЁ МЕСТО ДЛЯ ВСПЛЫТИЯ ИЗ-ПОДО ЛЬДА Российский патент 2022 года по МПК F42B19/36",https://patenton.ru/patent/RU2776512C1,448,0.000127,0.0,408
RU2776514C1,RU2776514C1,current,similar-only,Способ ликвидации углеводородного загрязнения почвы (варианты) Российский патент 2022 года по МПК B09C1/06 B09C1/10,https://patenton.ru/patent/RU2776514C1,463,0.000127,0.0,427
RU2776606C2,RU2776606C2,current,similar-only,ИНЕРЦИОННЫЙ РОТОРНЫЙ ДВИГАТЕЛЬ Российский патент 2022 года по МПК F01D1/32,https://patenton.ru/patent/RU2776606C2,37,0.000127,0.0,46
RU2776626C1,RU2776626C1,current,parsed,СИСТЕМА РУЛЕВОГО УПРАВЛЕНИЯ ВОДОМЕТНОГО ДВИЖИТЕЛЯ Российский патент 2022 года по МПК B63H11/00,https://patenton.ru/patent/RU2776626C1,211,0.000508,0.000189,276
RU2776630C1,RU2776630C1,current,similar-only,РАЗБОРНОЕ НАПЛАВНОЕ СООРУЖЕНИЕ Российский патент 2022 года по МПК B63B35/00,https://patenton.ru/patent/RU2776630C1,417,0.000127,0.0,361
RU2776632C1,RU2776632C1,current,similar-only,"ЭКРАНОПЛАН - ""БЕСХВОСТКА"" Российский патент 2022 года по МПК B60V3/00 B60V1/08",https://patenton.ru/patent/RU2776632C1,496,0.002288,0.001796,153
RU2776636C1,RU2776636C1,current,parsed,МОТОРНОЕ СУДНО Российский патент 2022 года по МПК B63H21/00,https://patenton.ru/patent/RU2776636C1,496,0.000763,0.000355,153
RU2777041C1,RU2777041C1,current,similar-only,СПОСОБ И УСТРОЙСТВО ДЛЯ РАЗВИТИЯ БЕГОВЫХ СПОСОБНОСТЕЙ СПОРТСМЕНА Российский патент 2022 года по МПК A63B21/00,https://patenton.ru/patent/RU2777041C1,211,0.000127,0.0,276
RU2777140C1,RU2777140C1,current,similar-only,Автоматическое якорное устройство для безэкипажного катера Российский патент 2022 года по МПК B63B21/14,https://patenton.ru/patent/RU2777140C1,391,0.000635,0.001735,489
RU2777163C1,RU2777163C1,current,similar-only,АВТОМАТИЗИРОВАННАЯ ГИБРИДНАЯ ОТОПИТЕЛЬНАЯ УСТАНОВКА Российский патент 2022 года по МПК F24D10/00,https://patenton.ru/patent/RU2777163C1,593,0.000127,0.0,601
RU2777230C1,RU2777230C1,current,similar-only,НАСТОЛЬНАЯ ИГРА Российский патент 2022 года по МПК A63F3/00,https://patenton.ru/patent/RU2777230C1,381,0.000127,0.0,309
RU2777286C1,RU2777286C1,current,similar-only,СУДОПОДЪЕМНЫЙ ТРЕНАЖЕР Российский патент 2022 года по МПК B63G8/22,https://patenton.ru/patent/RU2777286C1,285,0.000127,0.0,229
RU2777378C2,RU2777378C2,current,parsed,СПОСОБ ЛОКАЛИЗАЦИИ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ РОЗЛИВОВ НЕФТИ И НЕФТЕПРОДУКТОВ Российский патент 2022 года по МПК A62D3/00 B09C1/08 B09C1/10,https://patenton.ru/patent/RU2777378C2,476,0.000763,0.0,492
RU2777537C2,RU2777537C2,current,similar-only,"ПРОИЗВОДНЫЕ ПИРРОЛА, ДИАЗОЛА, ТРИАЗОЛА ИЛИ ТЕТРАЗОЛА, ПОДХОДЯЩИЕ ДЛЯ БОРЬБЫ С ЧЛЕНИСТОНОГИМИ Российский патент 2022 года по МПК C07D231/12 C07D233/58 C07D249/06 C07D401/04 A01N43/50 A01N43/56 A01N43/6",https://patenton.ru/patent/RU2777537C2,378,0.000127,0.0,449
RU2777848C1,RU2777848C1,current,similar-only,ЧАСТИЧНО ПОГРУЖЕННЫЙ ДИСКОВЫЙ ДВИЖИТЕЛЬ В РУЛЕВОЙ НАПРАВЛЯЮЩЕЙ НАСАДКЕ Российский патент 2022 года по МПК B63H1/00,https://patenton.ru/patent/RU2777848C1,359,0.00089,0.002012,489
RU2777879C1,RU2777879C1,current,similar-only,Автономное устройство для определения места повреждения кабеля Российский патент 2022 года по МПК G01R31/08 G01N22/02 G01N23/00,https://patenton.ru/patent/RU2777879C1,426,0.000127,0.0,458
RU2778158C1,RU2778158C1,current,similar-only,Способ разведки ледовой обстановки с использованием дистанционно управляемых беспилотных летательных аппаратов и устройство для его осуществления Российский патент 2022 года по МПК B64C39/00 G01S13/95,https://patenton.ru/patent/RU2778158C1,285,0.000508,0.000676,229
RU2778159C1,RU2778159C1,current,similar-only,УДАРНО-БОЕВОЙ АВИАЦИОННЫЙ КОМПЛЕКС Российский патент 2022 года по МПК B64D5/00 B64C39/02,https://patenton.ru/patent/RU2778159C1,638,0.000127,0.0,691
RU2778177C1,RU2778177C1,current,similar-only,МНОГОФУНКЦИОНАЛЬНЫЙ МАЛОГАБАРИТНЫЙ ТРАНСФОРМИРУЕМЫЙ МНОГОРАЗОВЫЙ БЕСПИЛОТНЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ В ТРАНСПОРТНО-ПУСКОВОМ КОНТЕЙНЕРЕ И СПОСОБЫ СТАРТА Российский патент 2022 года по МПК B64C39/00,https://patenton.ru/patent/RU2778177C1,411,0.000127,0.0,497
RU2778181C1,RU2778181C1,current,similar-only,Циклический движитель летательного аппарата вертикального взлета и посадки Российский патент 2022 года по МПК B64C29/00 B63H1/10 F03D3/06,https://patenton.ru/patent/RU2778181C1,356,0.000127,0.0,285
RU2778183C1,RU2778183C1,current,similar-only,ВЕРТИКАЛЬНЫЙ КАНАТНЫЙ СУДОПОДЪЁМНИК Российский патент 2022 года по МПК B63C3/04 E02C3/00,https://patenton.ru/patent/RU2778183C1,450,0.000127,0.0,410
RU2778201C2,RU2778201C2,current,similar-only,МЕЖТЕЛОВОЙ ИМПЛАНТ ДЛЯ СТАБИЛИЗАЦИИ ШЕЙНОГО ОТДЕЛА ПОЗВОНОЧНИКА И УСТРОЙСТВО ДЛЯ ЕГО УСТАНОВКИ Российский патент 2022 года по МПК A61F2/44 A61F2/46,https://patenton.ru/patent/RU2778201C2,259,0.000127,0.0,191
RU2778328C1,RU2778328C1,current,similar-only,Корпус несамоходной платформы на воздушной подушке Российский патент 2022 года по МПК B60V1/18 B60V1/00 B63B5/24,https://patenton.ru/patent/RU2778328C1,359,0.001525,0.001102,489
RU2778329C1,RU2778329C1,current,similar-only,Устройство создания воздушной подушки транспортного средства Российский патент 2022 года по МПК B60V1/00,https://patenton.ru/patent/RU2778329C1,359,0.000127,0.0,247
RU2778330C1,RU2778330C1,current,similar-only,Несамоходная грузовая платформа на воздушной подушке Российский патент 2022 года по МПК B60V1/18 B60V1/04 B60V1/00 B63B5/24,https://patenton.ru/patent/RU2778330C1,359,0.001271,0.002377,247
RU2778403C1,RU2778403C1,current,similar-only,АМФИБИЙНОЕ ТРАНСПОРТНОЕ СРЕДСТВО Российский патент 2022 года по МПК B60F3/00,https://patenton.ru/patent/RU2778403C1,496,0.00089,0.002819,489
RU2778412C1,RU2778412C1,current,similar-only,"ПРИВОД АРНЕСОНА ЛОДОЧНОГО МОТОРА И ЛОДОЧНЫЙ МОТОР, СОДЕРЖАЩИЙ ПРИВОД АРНЕСОНА Российский патент 2022 года по МПК B63H1/00",https://patenton.ru/patent/RU2778412C1,496,0.00089,0.000545,153
RU2778575C1,RU2778575C1,current,similar-only,НИППЕЛЬ АВТОМОБИЛЬНОЙ ШИНЫ С АВТОМАТИЧЕСКОЙ АВТОНОМНОЙ ПОДКАЧКОЙ Российский патент 2022 года по МПК B60C23/12,https://patenton.ru/patent/RU2778575C1,395,0.000127,0.0,331
RU2778576C2,RU2778576C2,current,similar-only,"Управляемое устройство, системы дас, для передвижения по ледяной, снежной, водной и земляной поверхности Российский патент 2022 года по МПК B62B17/06 B62B17/08 B62B13/18 B63B34/54",https://patenton.ru/patent/RU2778576C2,377,0.000127,0.0,329
RU2778590C1,RU2778590C1,current,similar-only,Система контроля стоянки транспортных средств Российский патент 2022 года по МПК G08G1/01 G08G1/14 G08G1/123 B60Q1/48 B60W30/06,https://patenton.ru/patent/RU2778590C1,200,0.000127,0.0,146
RU2778615C1,RU2778615C1,current,similar-only,"Трансплантат, способ аутотрансплантации костного мозга для стимуляции репаративной регенерации кости и устройство для осуществления трансплантации Российский патент 2022 года по МПК A61F2/02 A61L27/38",https://patenton.ru/patent/RU2778615C1,452,0.000127,0.0,421
RU2778701C1,RU2778701C1,current,similar-only,Запал к ручной гранате нелетального действия Российский патент 2022 года по МПК F42C14/02 F42B27/00,https://patenton.ru/patent/RU2778701C1,305,0.000127,0.0,237
RU2778735C1,RU2778735C1,current,similar-only,Буксировочная система беспилотного летательного аппарата (варианты) Российский патент 2022 года по МПК B64D3/00,https://patenton.ru/patent/RU2778735C1,307,0.000254,0.0,418
RU2778753C1,RU2778753C1,current,similar-only,СНАРЯД ДЛЯ ОБУЧЕНИЯ И ТРЕНИРОВКИ СПОРТСМЕНОВ Российский патент 2022 года по МПК A63B69/20,https://patenton.ru/patent/RU2778753C1,211,0.000127,0.0,276
RU2778837C2,RU2778837C2,current,similar-only,Световоды с покрытием для использования в воде Российский патент 2022 года по МПК F21V8/00,https://patenton.ru/patent/RU2778837C2,420,0.000381,0.0,437
RU2778894C1,RU2778894C1,current,similar-only,Весло Российский патент 2022 года по МПК B63H16/04,https://patenton.ru/patent/RU2778894C1,211,0.000127,0.0,276
RU2778952C1,RU2778952C1,current,similar-only,БУКСИРОВОЧНАЯ ДОРОГА Российский патент 2022 года по МПК B61B11/00 B63B35/68 A63G21/00,https://patenton.ru/patent/RU2778952C1,512,0.000381,0.0,515
RU2779142C2,RU2779142C2,current,similar-only,УСОВЕРШЕНСТВОВАННАЯ СИСТЕМА ПОДАЧИ СИГНАЛА ТРЕВОГИ/УВЕДОМЛЕНИЯ ДЛЯ ИДЕНТИФИКАЦИИ И ОТСЛЕЖИВАНИЯ ПРАВООХРАНИТЕЛЬНЫМИ ОРГАНАМИ ПОХИЩЕННЫХ ТРАНСПОРТНЫХ СРЕДСТВ И ГРУЗА Российский патент 2022 года по МПК ,https://patenton.ru/patent/RU2779142C2,501,0.000127,0.0,488
RU2779178C1,RU2779178C1,current,similar-only,Борона пружинная Российский патент 2022 года по МПК A01B19/04 A01B23/04 A01B63/26,https://patenton.ru/patent/RU2779178C1,534,0.000127,0.0,526
RU2779325C1,RU2779325C1,current,similar-only,Универсальное пусковое устройство для постановки самоходных исследовательских буев с борта автономного необитаемого подводного аппарата или безэкипажного катера Российский патент 2022 года по МПК B63G,https://patenton.ru/patent/RU2779325C1,391,0.00089,0.00158,489
RU2779492C1,RU2779492C1,current,similar-only,ИСКУССТВЕННАЯ БИОЭЛЕКТРИЧЕСКАЯ КИСТЬ РУКИ Российский патент 2022 года по МПК A61F2/56 A61F2/72,https://patenton.ru/patent/RU2779492C1,496,0.000127,0.0,247
RU2779531C1,RU2779531C1,current,similar-only,СПОСОБ ОЧИСТКИ ОБОРОТНОЙ ВОДЫ И УПЛОТНЕНИЯ ОСАДКА Российский патент 2022 года по МПК C02F1/34 C02F1/36 C02F9/08 B01D21/28,https://patenton.ru/patent/RU2779531C1,344,0.000127,0.0,429
RU2779768C1,RU2779768C1,current,similar-only,ПОДВОДНЫЙ ГАЗОВОЗ ДЛЯ ТРАНСПОРТИРОВКИ СЖИЖЕННОГО ПРИРОДНОГО ГАЗА ИЗ АРКТИЧЕСКИХ РАЙОНОВ Российский патент 2022 года по МПК B63G8/00 B63B3/13 B63B25/16,https://patenton.ru/patent/RU2779768C1,359,0.000127,0.0,489
RU2779950C1,RU2779950C1,current,parsed,ЛОДОЧНЫЙ ДВИЖИТЕЛЬ С ПЛАВНИКОМ Российский патент 2022 года по МПК B63H1/00,https://patenton.ru/patent/RU2779950C1,496,0.001017,0.000484,153
RU2780023C1,RU2780023C1,current,similar-only,КЛАПАННО-ПОРШНЕВОЙ КОМПРЕССОР Российский патент 2022 года по МПК F04B39/08 F04B53/10,https://patenton.ru/patent/RU2780023C1,496,0.000127,0.0,153
RU2780081C1,RU2780081C1,current,similar-only,Система прогнозирования безопасного расхождения судов Российский патент 2022 года по МПК B63H25/04 G08G3/02 G08G9/02 B63B43/18,https://patenton.ru/patent/RU2780081C1,285,0.000381,1e-05,229
RU2780086C1,RU2780086C1,current,similar-only,Безэкипажный катер - носитель сменной полезной нагрузки Российский патент 2022 года по МПК B63G1/00,https://patenton.ru/patent/RU2780086C1,391,0.00089,0.001734,489
RU2780106C1,RU2780106C1,current,similar-only,ТРУБОПРОВОДНЫЙ ВОДЯНОЙ КОНСТРУКТОР Российский патент 2022 года по МПК A63H33/10 G09B23/12,https://patenton.ru/patent/RU2780106C1,395,0.000127,0.0,331
RU2780170C2,RU2780170C2,current,similar-only,"Способ точного, масштабного тушения пожаров стаями беспилотных летательных аппаратов, создающих мультишквалы, вихри, смерчи Российский патент 2022 года по МПК A62B1/00 A62C3/02 B64D1/16",https://patenton.ru/patent/RU2780170C2,476,0.000127,0.0,492
RU2780598C2,RU2780598C2,current,similar-only,АТТРАКЦИОН С И/ИЛИ ДЛЯ ТРАНСПОРТНЫХ СРЕДСТВ Российский патент 2022 года по МПК A63G21/06 A63G21/12 A63G21/14 A63G25/00,https://patenton.ru/patent/RU2780598C2,347,0.000254,0.0,371
RU2780606C1,RU2780606C1,current,similar-only,Способ обнаружения и классификации морских целей на базе нейросетевых технологий и элементов искусственного интеллекта Российский патент 2022 года по МПК G01S15/04,https://patenton.ru/patent/RU2780606C1,369,0.000127,0.0,369
RU2780607C1,RU2780607C1,current,similar-only,Система обнаружения и классификации морских целей на базе нейросетевых технологий и элементов искусственного интеллекта Российский патент 2022 года по МПК G01S15/04,https://patenton.ru/patent/RU2780607C1,369,0.000254,0.0,369
RU2780697C1,RU2780697C1,current,similar-only,ПОДВЕСНОЙ ЛОДОЧНЫЙ МОТОР Российский патент 2022 года по МПК B63H1/00,https://patenton.ru/patent/RU2780697C1,496,0.001144,0.001323,153
RU2781060C1,RU2781060C1,current,similar-only,СЕКСТАН Российский патент 2022 года по МПК G01C1/08,https://patenton.ru/patent/RU2781060C1,680,0.000127,0.0,693
RU2781170C1,RU2781170C1,current,similar-only,МНОГОКОРПУСНОЕ СУДНО Российский патент 2022 года по МПК B63B1/10 B63B1/16,https://patenton.ru/patent/RU2781170C1,163,0.000254,3.6e-05,112
RU2781211C1,RU2781211C1,current,similar-only,УСТРОЙСТВО ДЛЯ ОПТИЧЕСКОГО ЧТЕНИЯ ДОКУМЕНТОВ Российский патент 2022 года по МПК G06K7/10 G06V10/12,https://patenton.ru/patent/RU2781211C1,347,0.000254,6e-06,371
RU2781245C1,RU2781245C1,current,similar-only,Способ комбинированного лечения гнойного мастита в эксперименте Российский патент 2022 года по МПК A61N5/67 A61M27/00 A61K33/30 A61P43/00 G09B23/28,https://patenton.ru/patent/RU2781245C1,439,0.000127,0.0,444
RU2781246C1,RU2781246C1,current,similar-only,СПОСОБ ИЗМЕРЕНИЯ ДИАГРАММЫ НАПРАВЛЕННОСТИ ПРИЕМО-ПЕРЕДАЮЩЕЙ ФАЗИРОВАННОЙ АНТЕННОЙ РЕШЕТКИ РАДИОЛОКАЦИОННОЙ СТАНЦИИ Российский патент 2022 года по МПК G01R29/10,https://patenton.ru/patent/RU2781246C1,499,0.000127,0.0,486
RU2781391C2,RU2781391C2,current,parsed,"Способ децентрализованного управления распределенной обобщенной сетью, включающей подвижные роботизированные средства и стыковочные станции Российский патент 2022 года по МПК G06F7/00 G06Q10/08 G08G5/",https://patenton.ru/patent/RU2781391C2,487,0.000763,0.000204,521
RU2781439C1,RU2781439C1,current,similar-only,Энергетическая установка промыслового судна Российский патент 2022 года по МПК B63H23/12,https://patenton.ru/patent/RU2781439C1,359,0.000127,0.0,489
RU2781501C1,RU2781501C1,current,similar-only,"Гребной винт морского судна, лопасть гребного винта и способ установки гребного винта морского судна Российский патент 2022 года по МПК B63H1/20",https://patenton.ru/patent/RU2781501C1,359,0.000127,0.0,157
RU2781555C1,RU2781555C1,current,similar-only,Аэростатная система залпового пуска (АСЗП) Костенюка Российский патент 2022 года по МПК F41F1/00,https://patenton.ru/patent/RU2781555C1,497,0.000127,0.0,483
RU2781619C2,RU2781619C2,current,similar-only,"СКАНЕР ДЛЯ ЛИДАРНОЙ СИСТЕМЫ, ЛИДАРНЫЕ СИСТЕМЫ И СПОСОБЫ С ИСПОЛЬЗОВАНИЕМ СКАНЕРА Российский патент 2022 года по МПК G01S17/00",https://patenton.ru/patent/RU2781619C2,477,0.000127,0.0,460
RU2781720C1,RU2781720C1,current,similar-only,ДЕТОНАЦИОННЫЙ ПУЛЬСИРУЮЩИЙ РАКЕТНО-ВОЗДУШНО-РЕАКТИВНЫЙ ДВИГАТЕЛЬ (ДПуРВРД) И СПОСОБ ФУНКЦИОНИРОВАНИЯ ДПуРВРД (ВАРИАНТЫ) Российский патент 2022 года по МПК F02K7/06 F02K7/16 F02K7/18,https://patenton.ru/patent/RU2781720C1,390,0.000127,0.0,323
RU2781735C1,RU2781735C1,current,similar-only,"Двигатель внутреннего сгорания ""НОРМАС"" N 15 беспилотника Российский патент 2022 года по МПК F02B41/02",https://patenton.ru/patent/RU2781735C1,432,0.000127,0.0,451
RU2781751C1,RU2781751C1,current,similar-only,Компактный спектральный измеритель качественных показателей кормов Российский патент 2022 года по МПК G01N21/25,https://patenton.ru/patent/RU2781751C1,446,0.000127,0.0,406
RU2781800C1,RU2781800C1,current,similar-only,ТЕЛЕМЕТРИЧЕСКАЯ СЕЙСМОРЕГИСТРИРУЮЩАЯ СИСТЕМА ДЛЯ МОРСКИХ ИССЛЕДОВАНИЙ Российский патент 2022 года по МПК G01V1/38 G01V1/22,https://patenton.ru/patent/RU2781800C1,272,0.000127,0.0,396
RU2781817C1,RU2781817C1,current,similar-only,Гидросамолет вертикального взлета и посадки с несущим винтом со сворачивающимися убираемыми лопастями Российский патент 2022 года по МПК B64C35/00 B64C27/30,https://patenton.ru/patent/RU2781817C1,44,0.001144,0.000566,154
RU2782037C1,RU2782037C1,current,similar-only,АВИАДЕСАНТИРУЕМЫЙ СПАСАТЕЛЬНЫЙ ПОДВОДНЫЙ АППАРАТ Российский патент 2022 года по МПК B63G8/40,https://patenton.ru/patent/RU2782037C1,234,0.000127,0.0,196
RU2782078C1,RU2782078C1,current,similar-only,ОБОГРЕВАТЕЛЬ СО ВСТРОЕННЫМ ТЕРМОЭЛЕКТРИЧЕСКИМ ГЕНЕРАТОРОМ Российский патент 2022 года по МПК F02N19/04,https://patenton.ru/patent/RU2782078C1,380,0.000127,0.0,306
RU2782098C1,RU2782098C1,current,similar-only,СПОСОБ УЛУЧШЕНИЯ РАЗДЕЛЕНИЯ МИКРОЖИДКОСТНЫХ ЧАСТИЦ И УСТРОЙСТВО ДЛЯ СПОСОБА Российский патент 2022 года по МПК G01N33/48,https://patenton.ru/patent/RU2782098C1,512,0.000127,0.0,515
RU2782177C2,RU2782177C2,current,similar-only,ЛИНЗОВАЯ АНТЕННАЯ СИСТЕМА Российский патент 2022 года по МПК H01Q3/14,https://patenton.ru/patent/RU2782177C2,490,0.000127,0.0,468
RU2782206C1,RU2782206C1,current,similar-only,Временный плавучий причал Российский патент 2022 года по МПК B63B35/44 E02B3/06,https://patenton.ru/patent/RU2782206C1,526,0.000381,0.000205,240
RU2782312C1,RU2782312C1,current,similar-only,"СПОСОБ ОБРАБОТКИ ИЗОБРАЖЕНИЯ И УСТРОЙСТВО ОТОБРАЖЕНИЯ, УСТАНАВЛИВАЕМОЕ НА ГОЛОВЕ Российский патент 2022 года по МПК G02B27/01 H04N5/232 G06T19/00",https://patenton.ru/patent/RU2782312C1,375,0.000127,0.0,326
RU2782617C1,RU2782617C1,current,similar-only,Способ генерации предварительной прокладки пути судна и устройство для его реализации Российский патент 2022 года по МПК B63H25/00 G08G9/02 G08G3/02 B63B43/18 H04N19/00,https://patenton.ru/patent/RU2782617C1,285,0.000127,0.0,229
RU2782724C1,RU2782724C1,current,similar-only,ДЕРЕВЯННЫЕ БЛОКИ СО ВСТРОЕННЫМИ СКРЫТЫМИ МАГНИТАМИ Российский патент 2022 года по МПК A63H33/04,https://patenton.ru/patent/RU2782724C1,274,0.000127,0.0,456
RU2782841C1,RU2782841C1,current,similar-only,СПОСОБЫ ИЗГОТОВЛЕНИЯ ХИМИЧЕСКИ УСТОЙЧИВЫХ ГЕРМЕТИЗИРУЮЩИХ КОМПОНЕНТОВ Российский патент 2022 года по МПК B29C64/106 B29C64/118 B33Y10/00 B33Y70/00 B33Y80/00,https://patenton.ru/patent/RU2782841C1,472,0.000127,0.0,441
RU2782945C1,RU2782945C1,current,parsed,Способ комплексной мелиорации слабопроточных водоёмов Российский патент 2022 года по МПК C02F9/00 E02B15/00 C02F3/32,https://patenton.ru/patent/RU2782945C1,478,0.000508,0.0,450
RU2783276C1,RU2783276C1,current,similar-only,"Огнетушитель ручной с контейнером, содержащим средства распыла и огнетушащий агент Российский патент 2022 года по МПК A62C19/00 A62C13/20",https://patenton.ru/patent/RU2783276C1,476,0.000254,0.0,492
RU2783277C1,RU2783277C1,current,similar-only,Автоматизированная система многоствольных модулей вдоль взлётно-посадочной полосы для тушения горящего аварийного самолёта в движении и после его остановки Российский патент 2022 года по МПК A62C3/00 ,https://patenton.ru/patent/RU2783277C1,476,0.000254,0.0,492
RU2783657C1,RU2783657C1,current,similar-only,"Способ лечения больных циррозом печени, осложненным портальной гипертензией и гиперспленизмом Российский патент 2022 года по МПК A61B17/00",https://patenton.ru/patent/RU2783657C1,353,0.000127,0.0,479
RU2783691C1,RU2783691C1,current,similar-only,ЛОДОЧНЫЙ ДВИЖИТЕЛЬ С ПЛАВНИКОМ Российский патент 2022 года по МПК B63H1/00,https://patenton.ru/patent/RU2783691C1,496,0.001144,0.000701,153
RU2783765C1,RU2783765C1,current,similar-only,НАДУВНАЯ КОМБИНИРОВАННАЯ ЛОДКА И СПОСОБ ЕЕ ИЗГОТОВЛЕНИЯ Российский патент 2022 года по МПК B63B7/00,https://patenton.ru/patent/RU2783765C1,234,0.000127,0.0,247
RU2784096C1,RU2784096C1,current,similar-only,АВТОМОБИЛЬНЫЙ ОРГАНАЙЗЕР БАГАЖНОГО И ПАССАЖИРСКОГО ОТДЕЛЕНИЙ Российский патент 2022 года по МПК B60R5/04,https://patenton.ru/patent/RU2784096C1,285,0.000127,0.0,229
RU2784097C1,RU2784097C1,current,similar-only,Паром временной переправы Российский патент 2022 года по МПК B63B35/00,https://patenton.ru/patent/RU2784097C1,66,0.000381,0.000481,157
RU2784137C2,RU2784137C2,current,similar-only,СИСТЕМА КОМБИНИРОВАННОГО ПНЕВМОДВИГАТЕЛЯ С ВНЕШНИМ ИСТОЧНИКОМ ТЕПЛА Российский патент 2022 года по МПК F01B23/08 F02G3/02,https://patenton.ru/patent/RU2784137C2,454,0.000127,0.0,253
RU2784142C1,RU2784142C1,current,parsed,"Двигатель внутреннего сгорания ""НОРМАС"" N 48 мини-трактора СКАРАБЕЙ Российский патент 2022 года по МПК F02B41/02 F02B73/00 F01B21/02",https://patenton.ru/patent/RU2784142C1,432,0.00089,3e-06,451
RU2784225C1,RU2784225C1,current,similar-only,Модуль колёсно-гусеничного движителя и шасси с двумя модулями Российский патент 2022 года по МПК B62D55/04,https://patenton.ru/patent/RU2784225C1,496,0.000127,0.0,276
RU2784445C1,RU2784445C1,current,similar-only,Способ повышения эффективности судовой электростанции Российский патент 2022 года по МПК B63H21/20 B63H23/24 B60L50/15,https://patenton.ru/patent/RU2784445C1,359,0.000127,0.0,489
RU2784508C1,RU2784508C1,current,similar-only,СПОСОБ РЕАБИЛИТАЦИИ ВОДНЫХ ОБЪЕКТОВ Российский патент 2022 года по МПК C02F3/32,https://patenton.ru/patent/RU2784508C1,478,0.000127,0.0,450
RU2784514C1,RU2784514C1,current,similar-only,Двухтактный поршневой двигатель внутреннего сгорания с переменными степенями сжатия и расширения Российский патент 2022 года по МПК F02B25/08 F02B75/28,https://patenton.ru/patent/RU2784514C1,72,0.000127,0.0,55
RU2784528C1,RU2784528C1,current,similar-only,СИСТЕМА ПРИЦЕЛИВАНИЯ ОРУЖИЯ Российский патент 2022 года по МПК F41G3/14,https://patenton.ru/patent/RU2784528C1,209,0.000254,2e-06,272
RU2784625C1,RU2784625C1,current,similar-only,СПУСКОПОДЪЕМНОЕ УСТРОЙСТВО БУКСИРУЕМОЙ ЛИНИИ Российский патент 2022 года по МПК B63B21/66,https://patenton.ru/patent/RU2784625C1,391,0.000127,0.0,489
RU2784733C1,RU2784733C1,current,similar-only,СУДНО Российский патент 2022 года по МПК B63B1/32 B63B15/00,https://patenton.ru/patent/RU2784733C1,66,0.000127,0.0,247
RU2784735C1,RU2784735C1,current,similar-only,Вертолёт двухроторный с аэродинамическими компенсаторами реактивного момента роторов Российский патент 2022 года по МПК B64C27/08,https://patenton.ru/patent/RU2784735C1,234,0.000127,0.0,247
RU2784737C1,RU2784737C1,current,similar-only,МАЛОМЕРНОЕ СУДНО С ДВОЙНЫМ КОРПУСОМ Российский патент 2022 года по МПК B63B3/20 B63B43/00,https://patenton.ru/patent/RU2784737C1,66,0.000127,0.0,247
RU2784764C1,RU2784764C1,current,similar-only,ПРОСТРАНСТВЕННЫЙ ПАРАЛЛЕЛОГРАММНЫЙ МЕХАНИЗМ МАНИПУЛЯТОРА Российский патент 2022 года по МПК B25J1/00 F16H21/26,https://patenton.ru/patent/RU2784764C1,302,0.000127,0.0,235
RU2784789C1,RU2784789C1,current,parsed,КОНСТРУКЦИЯ ГАЗОТУРБИННОГО ДВИГАТЕЛЯ С ПОПЕРЕЧНЫМ ПОТОКОМ И ЦИФРОВЫМ УПРАВЛЕНИЕМ Российский патент 2022 года по МПК F02C3/05,https://patenton.ru/patent/RU2784789C1,390,0.000763,0.002014,323
RU2785119C1,RU2785119C1,current,similar-only,Фильтрующий водоприемник с рыбозащитным устройством для водозаборов из поверхностных водоисточников Российский патент 2022 года по МПК E02B9/04 E02B8/08,https://patenton.ru/patent/RU2785119C1,662,0.000127,0.0,2
RU2785155C1,RU2785155C1,current,similar-only,Способ сбора аварийных разливов жидких углеводородов с поверхности судоходных водоёмов и рек и устройство для его осуществления Российский патент 2022 года по МПК E02B15/04 E02B15/06 E02B15/10,https://patenton.ru/patent/RU2785155C1,538,0.000127,0.0,332
RU2785168C1,RU2785168C1,current,similar-only,ГАЗОПЕРЕКАЧИВАЮЩИЙ АГРЕГАТ Российский патент 2022 года по МПК F02C3/00,https://patenton.ru/patent/RU2785168C1,468,0.000381,0.0,447
RU2785237C1,RU2785237C1,current,similar-only,Комплекс для осуществления подводных работ Российский патент 2022 года по МПК B63G8/38 B63C11/49,https://patenton.ru/patent/RU2785237C1,285,0.000254,6.6e-05,229
RU2785287C1,RU2785287C1,current,similar-only,Инженерная машина для обнаружения взрывоопасных устройств Российский патент 2022 года по МПК F41H11/13 F41H11/16,https://patenton.ru/patent/RU2785287C1,33,0.000127,0.0,403
